draw,1.d4 d5,2.e4 dxe4,3.Nc3 Nf6,4.f3 e3,5.Bxe3 e6,6.Bd3 b6,7.Nh3 Nbd7,8.Qe2 Bb4,9.a3 Bxc3+,10.bxc3 Bb7,11.c4 O-O,12.Ng5 c5,13.c3 Qe7,14.O-O Rac8,15.Qc2 h6,16.Ne4 cxd4,17.cxd4 e5,18.Ng3 Rfe8,19.Nf5 Qf8,20.Qd2 exd4,21.Bf4 Re6,22.Nxd4 *
draw,1.d4 d5,2.e4 dxe4,3.Nc3 Nf6,4.f3 exf3,5.Nxf3 Bf5,6.Bc4 e6,7.Qe2 c6,8.Bg5 Be7,9.O-O-O Nbd7,10.Rhf1 h6,11.Bh4 Qc7,12.Ne5 Nxe5,13.dxe5 Bg4,14.Qe1 Nd5,15.Rd4 Bh5,16.Nxd5 exd5,17.Bd3 O-O-O,18.e6 Bg5+,19.Kb1 Qe7,20.Bg3 fxe6,21.Qe5 Bf6,22.Qb8+ Kd7,23.Qxb7+ Ke8,24.Qxc6+ Kf7,25.Ra4 Rhf8 *
draw,1.d4 d5,2.e4 dxe4,3.f3 exf3,4.Nxf3 Bg4,5.c3 Nf6,6.Bd3 e6,7.O-O Bd6,8.Qe1 O-O,9.Qh4 Bxf3,10.Rxf3 Nbd7,11.Bg5 g6,12.Rxf6 Be7,13.Rxg6+ fxg6,14.Bxe7 *
draw,1.d4 d5,2.e4 dxe4,3.f3 exf3,4.Nxf3 Bg4,5.c3 e5,6.Qa4+ Bd7,7.Qb3 a5,8.Nxe5 Qf6,9.Bc4 Nh6,10.Rf1 *
draw,1.d4 d5,2.e4 dxe4,3.Nc3 e5,4.Qh5 Nc6,5.d5 Nf6,6.Qd1 Nd4,7.Bc4 Bg4,8.f3 exf3,9.gxf3 Bf5,10.Bb3 Bb4,11.Bg5 h6,12.Bh4 Nxb3 *
draw,1.d4 d5,2.e4 dxe4,3.Nc3 Nf6,4.f3 exf3,5.Nxf3 Bf5,6.Ne5 e6,7.g4 Nfd7,8.Be3 Nxe5,9.gxf5 Nec6,10.fxe6 fxe6,11.Bc4 Qh4+,12.Bf2 Qh3,13.Qe2 Nd8,14.d5 Bb4,15.O-O-O Bxc3,16.bxc3 Qxc3,17.Bd4 Qa3+,18.Bb2 Qe7,19.dxe6 O-O,20.Rd7 *
draw,1.d4 Nf6,2.Nc3 d5,3.e4 Nxe4,4.Nxe4 dxe4,5.Bc4 Bf5,6.c3 e6,7.g4 Bg6,8.Qb3 Qc8,9.f4 exf3,10.Nxf3 Be7,11.O-O O-O,12.Ne5 Nd7,13.Nxg6 hxg6,14.Bxe6 Nc5,15.Bxf7+ Kh8,16.Qd1 Ne4,17.Qf3 Nf6,18.Qh3+ Nh7,19.Bxg6 Rxf1+,20.Kxf1 *
draw,1.d4 d5,2.e4 dxe4,3.Nc3 Nf6,4.f3 exf3,5.Qxf3 Qxd4,6.Be3 Qg4,7.Qf2 e6,8.a3 Ne4,9.Nxe4 Qxe4,10.Bd3 Qc6,11.O-O-O Na6,12.Bg5 Bc5,13.Be4 Bd7,14.Bxc6 Bxf2,15.Bxd7+ Kf8,16.Nh3 Bb6,17.Rhf1 *
draw,1.d4 d5,2.e4 dxe4,3.Nc3 Nf6,4.f3 exf3,5.Nxf3 e6,6.Bg5 h6,7.Bxf6 Qxf6,8.Bb5+ c6,9.O-O cxb5,10.Ne5 Qe7,11.Nxb5 Na6,12.c4 Bd7,13.Nd6+ Qxd6,14.Nxf7 *
draw,1.d4 d5,2.e4 dxe4,3.Nc3 Nf6,4.f3 exf3,5.Nxf3 g6,6.Bc4 Bg7,7.O-O O-O,8.Qe1 Nc6,9.Qh4 Ng4,10.Bf4 Nxd4,11.Nd5 Ne2+,12.Kh1 Nxf4,13.Nxe7+ Kh8,14.Ng5 Nh6,15.Rxf4 Qxe7,16.Rxf7 Rxf7,17.Nxf7+ Qxf7,18.Bxf7 Nxf7,19.Qe7 *
